Czas(s),PPG_Surowe(ADC)
34.900,-19782
34.904,-19782
34.908,-19782
34.912,-19782
34.916,-19782
34.920,-19782
34.924,-19782
34.928,-19782
34.932,-19800
34.936,-19800
34.940,-19800
34.944,-19800
34.948,-19800
34.952,-19800
34.956,-19800
34.960,-19800
34.964,-19800
34.968,-19806
34.972,-19806
34.976,-19806
34.980,-19806
34.984,-19806
34.988,-19806
34.992,-19806
34.996,-19806
35.000,-19806
35.004,-19806
35.008,-19820
35.012,-19820
35.016,-19820
35.020,-19820
35.024,-19820
35.028,-19820
35.032,-19820
35.036,-19820
35.040,-19820
35.044,-19820
35.048,-19830
35.052,-19830
35.056,-19830
35.060,-19830
35.064,-19830
35.068,-19830
35.072,-19830
35.076,-19830
35.080,-19830
35.084,-19830
35.088,-19828
35.092,-19828
35.096,-19828
35.100,-19828
35.104,-19828
35.108,-19828
35.112,-19828
35.116,-19828
35.120,-19821
35.124,-19821
35.128,-19821
35.132,-19821
35.136,-19821
35.140,-19821
35.144,-19821
35.148,-19821
35.152,-19821
35.156,-19821
35.160,-19821
35.164,-19802
35.168,-19802
35.172,-19802
35.176,-19802
35.180,-19802
35.184,-19802
35.188,-19802
35.192,-19802
35.196,-19802
35.200,-19788
35.204,-19788
35.208,-19788
35.212,-19788
35.216,-19788
35.220,-19788
35.224,-19788
35.228,-19788
35.232,-19788
35.236,-19788
35.240,-19771
35.244,-19771
35.248,-19771
35.252,-19771
35.256,-19771
35.260,-19771
35.264,-19771
35.268,-19771
35.272,-19771
35.276,-19771
35.280,-19769
35.284,-19769
35.288,-19769
35.292,-19769
35.296,-19769
35.300,-19769
35.304,-19769
35.308,-19769
35.312,-19769
35.316,-19763
35.320,-19763
35.324,-19763
35.328,-19763
35.332,-19763
35.336,-19763
35.340,-19763
35.344,-19763
35.348,-19763
35.352,-19763
35.356,-19759
35.360,-19759
35.364,-19759
35.368,-19759
35.372,-19759
35.376,-19759
35.380,-19759
35.384,-19759
35.388,-19759
35.392,-19781
35.396,-19781
35.400,-19781
35.404,-19781
35.408,-19781
35.412,-19781
35.416,-19781
35.420,-19781
35.424,-19781
35.428,-19781
35.432,-19759
35.436,-19759
35.440,-19759
35.444,-19759
35.448,-19759
35.452,-19759
35.456,-19759
35.460,-19759
35.464,-19759
35.468,-19753
35.472,-19753
35.476,-19753
35.480,-19753
35.484,-19753
35.488,-19753
35.492,-19753
35.496,-19753
35.500,-19753
35.504,-19753
35.508,-19709
35.512,-19709
35.516,-19709
35.520,-19709
35.524,-19709
35.528,-19709
35.532,-19709
35.536,-19709
35.540,-19709
35.544,-19680
35.548,-19680
35.552,-19680
35.556,-19680
35.560,-19680
35.564,-19680
35.568,-19680
35.572,-19680
35.576,-19680
35.580,-19680
35.584,-19621
35.588,-19621
35.592,-19621
35.596,-19621
35.600,-19621
35.604,-19621
35.608,-19621
35.612,-19621
35.616,-19621
35.620,-19623
35.624,-19623
35.628,-19623
35.632,-19623
35.636,-19623
35.640,-19623
35.644,-19623
35.648,-19623
35.652,-19623
35.656,-19623
35.660,-19593
35.664,-19593
35.668,-19593
35.672,-19593
35.676,-19593
35.680,-19593
35.684,-19593
35.688,-19593
35.692,-19593
35.696,-19563
35.700,-19563
35.704,-19563
35.708,-19563
35.712,-19563
35.716,-19563
35.720,-19563
35.724,-19563
35.728,-19563
35.732,-19563
35.736,-19561
35.740,-19561
35.744,-19561
35.748,-19561
35.752,-19561
35.756,-19561
35.760,-19561
35.764,-19561
35.768,-19561
35.772,-19555
35.776,-19555
35.780,-19555
35.784,-19555
35.788,-19555
35.792,-19555
35.796,-19555
35.800,-19555
35.804,-19555
35.808,-19555
35.812,-19547
35.816,-19547
35.820,-19547
35.824,-19547
35.828,-19547
35.832,-19547
35.836,-19547
35.840,-19547
35.844,-19547
35.848,-19511
35.852,-19511
35.856,-19511
35.860,-19511
35.864,-19511
35.868,-19511
35.872,-19511
35.876,-19511
35.880,-19511
35.884,-19511
35.888,-19460
35.892,-19460
35.896,-19460
35.900,-19460
35.904,-19460
35.908,-19460
35.912,-19460
35.916,-19460
35.920,-19460
35.924,-19481
35.928,-19481
35.932,-19481
35.936,-19481
35.940,-19481
35.944,-19481
35.948,-19481
35.952,-19481
35.956,-19481
35.960,-19481
35.964,-19473
35.968,-19473
35.972,-19473
35.976,-19473
35.980,-19473
35.984,-19473
35.988,-19473
35.992,-19473
35.996,-19473
36.000,-19465
36.004,-19465
36.008,-19465
36.012,-19465
36.016,-19465
36.020,-19465
36.024,-19465
36.028,-19465
36.032,-19465
36.036,-19465
36.040,-19450
36.044,-19450
36.048,-19450
36.052,-19450
36.056,-19450
36.060,-19450
36.064,-19450
36.068,-19450
36.072,-19450
36.076,-19450
36.080,-19453
36.084,-19453
36.088,-19453
36.092,-19453
36.096,-19453
36.100,-19453
36.104,-19453
36.108,-19453
36.112,-19453
36.116,-19427
36.120,-19427
36.124,-19427
36.128,-19427
36.132,-19427
36.136,-19427
36.140,-19427
36.144,-19427
36.148,-19427
36.152,-19427
36.156,-19427
36.160,-19417
36.164,-19417
36.168,-19417
36.172,-19417
36.176,-19417
36.180,-19417
36.184,-19417
36.188,-19417
36.192,-19417
36.196,-19419
36.200,-19419
36.204,-19419
36.208,-19419
36.212,-19419
36.216,-19419
36.220,-19419
36.224,-19419
36.228,-19419
36.232,-19419
36.236,-19410
36.240,-19410
36.244,-19410
36.248,-19410
36.252,-19410
36.256,-19410
36.260,-19410
36.264,-19410
36.268,-19410
36.272,-19401
36.276,-19401
36.280,-19401
36.284,-19401
36.288,-19401
36.292,-19401
36.296,-19401
36.300,-19401
36.304,-19401
36.308,-19401
36.312,-19390
36.316,-19390
36.320,-19390
36.324,-19390
36.328,-19390
36.332,-19390
36.336,-19390
36.340,-19390
36.344,-19390
36.348,-19366
36.352,-19366
36.356,-19366
36.360,-19366
36.364,-19366
36.368,-19366
36.372,-19366
36.376,-19366
36.380,-19366
36.384,-19366
36.388,-19343
36.392,-19343
36.396,-19343
36.400,-19343
36.404,-19343
36.408,-19343
36.412,-19343
36.416,-19343
36.420,-19343
36.424,-19299
36.428,-19299
36.432,-19299
36.436,-19299
36.440,-19299
36.444,-19299
36.448,-19299
36.452,-19299
36.456,-19299
36.460,-19299
36.464,-19280
36.468,-19280
36.472,-19280
36.476,-19280
36.480,-19280
36.484,-19280
36.488,-19280
36.492,-19280
36.496,-19280
36.500,-19261
36.504,-19261
36.508,-19261
36.512,-19261
36.516,-19261
36.520,-19261
36.524,-19261
36.528,-19261
36.532,-19261
36.536,-19261
36.540,-19288
36.544,-19288
36.548,-19288
36.552,-19288
36.556,-19288
36.560,-19288
36.564,-19288
36.568,-19288
36.572,-19288
36.576,-19260
36.580,-19260
36.584,-19260
36.588,-19260
36.592,-19260
36.596,-19260
36.600,-19260
36.604,-19260
36.608,-19260
36.612,-19260
36.616,-19232
36.620,-19232
36.624,-19232
36.628,-19232
36.632,-19232
36.636,-19232
36.640,-19232
36.644,-19232
36.648,-19232
36.652,-19214
36.656,-19214
36.660,-19214
36.664,-19214
36.668,-19214
36.672,-19214
36.676,-19214
36.680,-19214
36.684,-19214
36.688,-19214
36.692,-19216
36.696,-19216
36.700,-19216
36.704,-19216
36.708,-19216
36.712,-19216
36.716,-19216
36.720,-19216
36.724,-19216
36.728,-19200
36.732,-19200
36.736,-19200
36.740,-19200
36.744,-19200
36.748,-19200
36.752,-19200
36.756,-19200
36.760,-19200
36.764,-19200
36.768,-19194
36.772,-19194
36.776,-19194
36.780,-19194
36.784,-19194
36.788,-19194
36.792,-19194
36.796,-19194
36.800,-19194
36.804,-19164
36.808,-19164
36.812,-19164
36.816,-19164
36.820,-19164
36.824,-19164
36.828,-19164
36.832,-19164
36.836,-19164
36.840,-19164
36.844,-19175
36.848,-19175
36.852,-19175
36.856,-19175
36.860,-19175
36.864,-19175
36.868,-19175
36.872,-19175
36.876,-19175
36.880,-19121
36.884,-19121
36.888,-19121
36.892,-19121
36.896,-19121
36.900,-19121
36.904,-19121
36.908,-19121
36.912,-19121
36.916,-19121
36.920,-19105
36.924,-19105
36.928,-19105
36.932,-19105
36.936,-19105
36.940,-19105
36.944,-19105
36.948,-19105
36.952,-19105
36.956,-19105
36.960,-19021
36.964,-19021
36.968,-19021
36.972,-19021
36.976,-19021
36.980,-19021
36.984,-19021
36.988,-19021
36.992,-19021
36.996,-19004
37.000,-19004
37.004,-19004
37.008,-19004
37.012,-19004
37.016,-19004
37.020,-19004
37.024,-19004
37.028,-19004
37.032,-19004
37.036,-19009
37.040,-19009
37.044,-19009
37.048,-19009
37.052,-19009
37.056,-19009
37.060,-19009
37.064,-19009
37.068,-19009
37.072,-18984
37.076,-18984
37.080,-18984
37.084,-18984
37.088,-18984
37.092,-18984
37.096,-18984
37.100,-18984
37.104,-18984
37.108,-18984
37.112,-19028
37.116,-19028
37.120,-19028
37.124,-19028
37.128,-19028
37.132,-19028
37.136,-19028
37.140,-19028
37.144,-19028
37.148,-19009
37.152,-19009
37.156,-19009
37.160,-19009
37.164,-19009
37.168,-19009
37.172,-19009
37.176,-19009
37.180,-19009
37.184,-19009
37.188,-19017
37.192,-19017
37.196,-19017
37.200,-19017
37.204,-19017
37.208,-19017
37.212,-19017
37.216,-19017
37.220,-19017
37.224,-19017
37.228,-19048
37.232,-19048
37.236,-19048
37.240,-19048
37.244,-19048
37.248,-19048
37.252,-19048
37.256,-19048
37.260,-19048
37.264,-19048
37.268,-19070
37.272,-19070
37.276,-19070
37.280,-19070
37.284,-19070
37.288,-19070
37.292,-19070
37.296,-19070
37.300,-19070
37.304,-19118
37.308,-19118
37.312,-19118
37.316,-19118
37.320,-19118
37.324,-19118
37.328,-19118
37.332,-19118
37.336,-19118
37.340,-19118
37.344,-19165
37.348,-19165
37.352,-19165
37.356,-19165
37.360,-19165
37.364,-19165
37.368,-19165
37.372,-19165
37.376,-19165
37.380,-19243
37.384,-19243
37.388,-19243
37.392,-19243
37.396,-19243
37.400,-19243
37.404,-19243
37.408,-19243
37.412,-19243
37.416,-19243
37.420,-19318
37.424,-19318
37.428,-19318
37.432,-19318
37.436,-19318
37.440,-19318
37.444,-19318
37.448,-19318
37.452,-19318
37.456,-19398
37.460,-19398
37.464,-19398
37.468,-19398
37.472,-19398
37.476,-19398
37.480,-19398
37.484,-19398
37.488,-19398
37.492,-19398
37.496,-19408
37.500,-19408
37.504,-19408
37.508,-19408
37.512,-19408
37.516,-19408
37.520,-19408
37.524,-19408
37.528,-19408
37.532,-19398
37.536,-19398
37.540,-19398
37.544,-19398
37.548,-19398
37.552,-19398
37.556,-19398
37.560,-19398
37.564,-19398
37.568,-19398
37.572,-19419
37.576,-19419
37.580,-19419
37.584,-19419
37.588,-19419
37.592,-19419
37.596,-19419
37.600,-19419
37.604,-19419
37.608,-19372
37.612,-19372
37.616,-19372
37.620,-19372
37.624,-19372
37.628,-19372
37.632,-19372
37.636,-19372
37.640,-19372
37.644,-19372
37.648,-19388
37.652,-19388
37.656,-19388
37.660,-19388
37.664,-19388
37.668,-19388
37.672,-19388
37.676,-19388
37.680,-19388
37.684,-19389
37.688,-19389
37.692,-19389
37.696,-19389
37.700,-19389
37.704,-19389
37.708,-19389
37.712,-19389
37.716,-19389
37.720,-19389
37.724,-19370
37.728,-19370
37.732,-19370
37.736,-19370
37.740,-19370
37.744,-19370
37.748,-19370
37.752,-19370
37.756,-19370
37.760,-19394
37.764,-19394
37.768,-19394
37.772,-19394
37.776,-19394
37.780,-19394
37.784,-19394
37.788,-19394
37.792,-19394
37.796,-19394
37.800,-19412
37.804,-19412
37.808,-19412
37.812,-19412
37.816,-19412
37.820,-19412
37.824,-19412
37.828,-19412
37.832,-19412
37.836,-19412
37.840,-19391
37.844,-19391
37.848,-19391
37.852,-19391
37.856,-19391
37.860,-19391
37.864,-19391
37.868,-19391
37.872,-19391
37.876,-19388
37.880,-19388
37.884,-19388
37.888,-19388
37.892,-19388
37.896,-19388
37.900,-19388
37.904,-19388
37.908,-19388
37.912,-19388
37.916,-19397
37.920,-19397
37.924,-19397
37.928,-19397
37.932,-19397
37.936,-19397
37.940,-19397
37.944,-19397
37.948,-19397
37.952,-19353
37.956,-19353
37.960,-19353
37.964,-19353
37.968,-19353
37.972,-19353
37.976,-19353
37.980,-19353
37.984,-19353
37.988,-19353
37.992,-19370
37.996,-19370
38.000,-19370
38.004,-19370
38.008,-19370
38.012,-19370
38.016,-19370
38.020,-19370
38.024,-19370
38.028,-19371
38.032,-19371
38.036,-19371
38.040,-19371
38.044,-19371
38.048,-19371
38.052,-19371
38.056,-19371
38.060,-19371
38.064,-19371
38.068,-19425
38.072,-19425
38.076,-19425
38.080,-19425
38.084,-19425
38.088,-19425
38.092,-19425
38.096,-19425
38.100,-19425
38.104,-19431
38.108,-19431
38.112,-19431
38.116,-19431
38.120,-19431
38.124,-19431
38.128,-19431
38.132,-19431
38.136,-19431
38.140,-19431
38.144,-19459
38.148,-19459
38.152,-19459
38.156,-19459
38.160,-19459
38.164,-19459
38.168,-19459
38.172,-19459
38.176,-19459
38.180,-19484
38.184,-19484
38.188,-19484
38.192,-19484
38.196,-19484
38.200,-19484
38.204,-19484
38.208,-19484
38.212,-19484
38.216,-19484
38.220,-19482
38.224,-19482
38.228,-19482
38.232,-19482
38.236,-19482
38.240,-19482
38.244,-19482
38.248,-19482
38.252,-19482
38.256,-19500
38.260,-19500
38.264,-19500
38.268,-19500
38.272,-19500
38.276,-19500
38.280,-19500
38.284,-19500
38.288,-19500
38.292,-19500
38.296,-19484
38.300,-19484
38.304,-19484
38.308,-19484
38.312,-19484
38.316,-19484
38.320,-19484
38.324,-19484
38.328,-19484
38.332,-19484
38.336,-19467
38.340,-19467
38.344,-19467
38.348,-19467
38.352,-19467
38.356,-19467
38.360,-19467
38.364,-19467
38.368,-19467
38.372,-19467
38.376,-19427
38.380,-19427
38.384,-19427
38.388,-19427
38.392,-19427
38.396,-19427
38.400,-19427
38.404,-19427
38.408,-19427
38.412,-19445
38.416,-19445
38.420,-19445
38.424,-19445
38.428,-19445
38.432,-19445
38.436,-19445
38.440,-19445
38.444,-19445
38.448,-19445
38.452,-19453
38.456,-19453
38.460,-19453
38.464,-19453
38.468,-19453
38.472,-19453
38.476,-19453
38.480,-19453
38.484,-19453
38.488,-19418
38.492,-19418
38.496,-19418
38.500,-19418
38.504,-19418
38.508,-19418
38.512,-19418
38.516,-19418
38.520,-19418
38.524,-19418
38.528,-19439
38.532,-19439
38.536,-19439
38.540,-19439
38.544,-19439
38.548,-19439
38.552,-19439
38.556,-19439
38.560,-19435
38.564,-19435
38.568,-19435
38.572,-19435
38.576,-19435
38.580,-19435
38.584,-19435
38.588,-19435
38.592,-19435
38.596,-19435
38.600,-19435
38.604,-19403
38.608,-19403
38.612,-19403
38.616,-19403
38.620,-19403
38.624,-19403
38.628,-19403
38.632,-19403
38.636,-19403
38.640,-19392
38.644,-19392
38.648,-19392
38.652,-19392
38.656,-19392
38.660,-19392
38.664,-19392
38.668,-19392
38.672,-19392
38.676,-19392
38.680,-19392
38.684,-19392
38.688,-19392
38.692,-19392
38.696,-19392
38.700,-19392
38.704,-19392
38.708,-19392
38.712,-19392
38.716,-19428
38.720,-19428
38.724,-19428
38.728,-19428
38.732,-19428
38.736,-19428
38.740,-19428
38.744,-19428
38.748,-19428
38.752,-19418
38.756,-19418
38.760,-19418
38.764,-19418
38.768,-19418
38.772,-19418
38.776,-19418
38.780,-19418
38.784,-19418
38.788,-19418
38.792,-19399
38.796,-19399
38.800,-19399
38.804,-19399
38.808,-19399
38.812,-19399
38.816,-19399
38.820,-19399
38.824,-19399
38.828,-19392
38.832,-19392
38.836,-19392
38.840,-19392
38.844,-19392
38.848,-19392
38.852,-19392
38.856,-19392
38.860,-19392
38.864,-19392
38.868,-19438
38.872,-19438
38.876,-19438
38.880,-19438
38.884,-19438
38.888,-19438
38.892,-19438
38.896,-19438
38.900,-19438
38.904,-19400
38.908,-19400
38.912,-19400
38.916,-19400
38.920,-19400
38.924,-19400
38.928,-19400
38.932,-19400
38.936,-19400
38.940,-19400
38.944,-19377
38.948,-19377
38.952,-19377
38.956,-19377
38.960,-19377
38.964,-19377
38.968,-19377
38.972,-19377
38.976,-19377
38.980,-19350
38.984,-19350
38.988,-19350
38.992,-19350
38.996,-19350
39.000,-19350
39.004,-19350
39.008,-19350
39.012,-19350
39.016,-19350
39.020,-19376
39.024,-19376
39.028,-19376
39.032,-19376
39.036,-19376
39.040,-19376
39.044,-19376
39.048,-19376
39.052,-19376
39.056,-19368
39.060,-19368
39.064,-19368
39.068,-19368
39.072,-19368
39.076,-19368
39.080,-19368
39.084,-19368
39.088,-19368
39.092,-19368
39.096,-19376
39.100,-19376
39.104,-19376
39.108,-19376
39.112,-19376
39.116,-19376
39.120,-19376
39.124,-19376
39.128,-19376
39.132,-19376
39.136,-19376
39.140,-19376
39.144,-19376
39.148,-19376
39.152,-19376
39.156,-19376
39.160,-19376
39.164,-19376
39.168,-19376
39.172,-19362
39.176,-19362
39.180,-19362
39.184,-19362
39.188,-19362
39.192,-19362
39.196,-19362
39.200,-19362
39.204,-19362
39.208,-19357
39.212,-19357
39.216,-19357
39.220,-19357
39.224,-19357
39.228,-19357
39.232,-19357
39.236,-19357
39.240,-19357
39.244,-19357
39.248,-19346
39.252,-19346
39.256,-19346
39.260,-19346
39.264,-19346
39.268,-19346
39.272,-19346
39.276,-19346
39.280,-19346
39.284,-19316
39.288,-19316
39.292,-19316
39.296,-19316
39.300,-19316
39.304,-19316
39.308,-19316
39.312,-19316
39.316,-19316
39.320,-19316
39.324,-19283
39.328,-19283
39.332,-19283
39.336,-19283
39.340,-19283
39.344,-19283
39.348,-19283
39.352,-19283
39.356,-19283
39.360,-19300
39.364,-19300
39.368,-19300
39.372,-19300
39.376,-19300
39.380,-19300
39.384,-19300
39.388,-19300
39.392,-19300
39.396,-19300
39.400,-19300
39.404,-19294
39.408,-19294
39.412,-19294
39.416,-19294
39.420,-19294
39.424,-19294
39.428,-19294
39.432,-19294
39.436,-19294
39.440,-19291
39.444,-19291
39.448,-19291
39.452,-19291
39.456,-19291
39.460,-19291
39.464,-19291
39.468,-19291
39.472,-19291
39.476,-19291
39.480,-19255
39.484,-19255
39.488,-19255
39.492,-19255
39.496,-19255
39.500,-19255
39.504,-19255
39.508,-19255
39.512,-19255
39.516,-19255
39.520,-19274
39.524,-19274
39.528,-19274
39.532,-19274
39.536,-19274
39.540,-19274
39.544,-19274
39.548,-19274
39.552,-19274
39.556,-19291
39.560,-19291
39.564,-19291
39.568,-19291
39.572,-19291
39.576,-19291
39.580,-19291
39.584,-19291
39.588,-19291
39.592,-19291
39.596,-19309
39.600,-19309
39.604,-19309
39.608,-19309
39.612,-19309
39.616,-19309
39.620,-19309
39.624,-19309
39.628,-19309
39.632,-19296
39.636,-19296
39.640,-19296
39.644,-19296
39.648,-19296
39.652,-19296
39.656,-19296
39.660,-19296
39.664,-19296
39.668,-19296
39.672,-19300
39.676,-19300
39.680,-19300
39.684,-19300
39.688,-19300
39.692,-19300
39.696,-19300
39.700,-19300
39.704,-19300
39.708,-19282
39.712,-19282
39.716,-19282
39.720,-19282
39.724,-19282
39.728,-19282
39.732,-19282
39.736,-19282
39.740,-19282
39.744,-19282
39.748,-19286
39.752,-19286
39.756,-19286
39.760,-19286
39.764,-19286
39.768,-19286
39.772,-19286
39.776,-19286
39.780,-19286
39.784,-19255
39.788,-19255
39.792,-19255
39.796,-19255
39.800,-19255
39.804,-19255
39.808,-19255
39.812,-19255
39.816,-19255
39.820,-19255
39.824,-19238
39.828,-19238
39.832,-19238
39.836,-19238
39.840,-19238
39.844,-19238
39.848,-19238
39.852,-19238
39.856,-19238
39.860,-19250
39.864,-19250
39.868,-19250
39.872,-19250
39.876,-19250
39.880,-19250
39.884,-19250
39.888,-19250
39.892,-19250
39.896,-19250
39.900,-19197
39.904,-19197
39.908,-19197
39.912,-19197
39.916,-19197
39.920,-19197
39.924,-19197
39.928,-19197
39.932,-19197
39.936,-19176
39.940,-19176
39.944,-19176
39.948,-19176
39.952,-19176
39.956,-19176
39.960,-19176
39.964,-19176
39.968,-19176
39.972,-19176
39.976,-19186
39.980,-19186
39.984,-19186
39.988,-19186
39.992,-19186
39.996,-19186
40.000,-19186
40.004,-19186
40.008,-19186
40.012,-19195
40.016,-19195
40.020,-19195
40.024,-19195
40.028,-19195
40.032,-19195
40.036,-19195
40.040,-19195
40.044,-19195
40.048,-19195
40.052,-19188
40.056,-19188
40.060,-19188
40.064,-19188
40.068,-19188
40.072,-19188
40.076,-19188
40.080,-19188
40.084,-19188
40.088,-19204
40.092,-19204
40.096,-19204
40.100,-19204
40.104,-19204
40.108,-19204
40.112,-19204
40.116,-19204
40.120,-19204
40.124,-19204
40.128,-19213
40.132,-19213
40.136,-19213
40.140,-19213
40.144,-19213
40.148,-19213
40.152,-19213
40.156,-19213
40.160,-19213
40.164,-19180
40.168,-19180
40.172,-19180
40.176,-19180
40.180,-19180
40.184,-19180
40.188,-19180
40.192,-19180
40.196,-19180
40.200,-19180
40.204,-19190
40.208,-19190
40.212,-19190
40.216,-19190
40.220,-19190
40.224,-19190
40.228,-19190
40.232,-19190
40.236,-19190
40.240,-19191
40.244,-19191
40.248,-19191
40.252,-19191
40.256,-19191
40.260,-19191
40.264,-19191
40.268,-19191
40.272,-19191
40.276,-19191
40.280,-19160
40.284,-19160
40.288,-19160
40.292,-19160
40.296,-19160
40.300,-19160
40.304,-19160
40.308,-19160
40.312,-19160
40.316,-19160
40.320,-19132
40.324,-19132
40.328,-19132
40.332,-19132
40.336,-19132
40.340,-19132
40.344,-19132
40.348,-19132
40.352,-19132
40.356,-19124
40.360,-19124
40.364,-19124
40.368,-19124
40.372,-19124
40.376,-19124
40.380,-19124
40.384,-19124
40.388,-19124
40.392,-19124
40.396,-19131
40.400,-19131
40.404,-19131
40.408,-19131
40.412,-19131
40.416,-19131
40.420,-19131
40.424,-19131
40.428,-19131
40.432,-19138
40.436,-19138
40.440,-19138
40.444,-19138
40.448,-19138
40.452,-19138
40.456,-19138
40.460,-19138
40.464,-19138
40.468,-19138
40.472,-19183
40.476,-19183
40.480,-19183
40.484,-19183
40.488,-19183
40.492,-19183
40.496,-19183
40.500,-19183
40.504,-19183
40.508,-19198
40.512,-19198
40.516,-19198
40.520,-19198
40.524,-19198
40.528,-19198
40.532,-19198
40.536,-19198
40.540,-19198
40.544,-19198
40.548,-19198
40.552,-19219
40.556,-19219
40.560,-19219
40.564,-19219
40.568,-19219
40.572,-19219
40.576,-19219
40.580,-19219
40.584,-19219
40.588,-19223
40.592,-19223
40.596,-19223
40.600,-19223
40.604,-19223
40.608,-19223
40.612,-19223
40.616,-19223
40.620,-19223
40.624,-19223
40.628,-19241
40.632,-19241
40.636,-19241
40.640,-19241
40.644,-19241
40.648,-19241
40.652,-19241
40.656,-19241
40.660,-19241
40.664,-19256
40.668,-19256
40.672,-19256
40.676,-19256
40.680,-19256
40.684,-19256
40.688,-19256
40.692,-19256
40.696,-19256
40.700,-19256
40.704,-19258
40.708,-19258
40.712,-19258
40.716,-19258
40.720,-19258
40.724,-19258
40.728,-19258
40.732,-19258
40.736,-19258
40.740,-19314
40.744,-19314
40.748,-19314
40.752,-19314
40.756,-19314
40.760,-19314
40.764,-19314
40.768,-19314
40.772,-19314
40.776,-19314
40.780,-19374
40.784,-19374
40.788,-19374
40.792,-19374
40.796,-19374
40.800,-19374
40.804,-19374
40.808,-19374
40.812,-19374
40.816,-19431
40.820,-19431
40.824,-19431
40.828,-19431
40.832,-19431
40.836,-19431
40.840,-19431
40.844,-19431
40.848,-19431
40.852,-19431
40.856,-19498
40.860,-19498
40.864,-19498
40.868,-19498
40.872,-19498
40.876,-19498
40.880,-19498
40.884,-19498
40.888,-19498
40.892,-19531
40.896,-19531
40.900,-19531
40.904,-19531
40.908,-19531
40.912,-19531
40.916,-19531
40.920,-19531
40.924,-19531
40.928,-19531
40.932,-19568
40.936,-19568
40.940,-19568
40.944,-19568
40.948,-19568
40.952,-19568
40.956,-19568
40.960,-19568
40.964,-19568
40.968,-19609
40.972,-19609
40.976,-19609
40.980,-19609
40.984,-19609
40.988,-19609
40.992,-19609
40.996,-19609
41.000,-19609
41.004,-19609
41.008,-19613
41.012,-19613
41.016,-19613
41.020,-19613
41.024,-19613
41.028,-19613
41.032,-19613
41.036,-19613
41.040,-19613
41.044,-19631
41.048,-19631
41.052,-19631
41.056,-19631
41.060,-19631
41.064,-19631
41.068,-19631
41.072,-19631
41.076,-19631
41.080,-19631
41.084,-19638
41.088,-19638
41.092,-19638
41.096,-19638
41.100,-19638
41.104,-19638
41.108,-19638
41.112,-19638
41.116,-19638
41.120,-19638
41.124,-19638
41.128,-19638
41.132,-19638
41.136,-19638
41.140,-19638
41.144,-19638
41.148,-19638
41.152,-19638
41.156,-19638
41.160,-19633
41.164,-19633
41.168,-19633
41.172,-19633
41.176,-19633
41.180,-19633
41.184,-19633
41.188,-19633
41.192,-19633
41.196,-19633
41.200,-19648
41.204,-19648
41.208,-19648
41.212,-19648
41.216,-19648
41.220,-19648
41.224,-19648
41.228,-19648
41.232,-19648
41.236,-19640
41.240,-19640
41.244,-19640
41.248,-19640
41.252,-19640
41.256,-19640
41.260,-19640
41.264,-19640
41.268,-19640
41.272,-19640
41.276,-19681
41.280,-19681
41.284,-19681
41.288,-19681
41.292,-19681
41.296,-19681
41.300,-19681
41.304,-19681
41.308,-19681
41.312,-19740
41.316,-19740
41.320,-19740
41.324,-19740
41.328,-19740
41.332,-19740
41.336,-19740
41.340,-19740
41.344,-19740
41.348,-19740
41.352,-19767
41.356,-19767
41.360,-19767
41.364,-19767
41.368,-19767
41.372,-19767
41.376,-19767
41.380,-19767
41.384,-19767
41.388,-19802
41.392,-19802
41.396,-19802
41.400,-19802
41.404,-19802
41.408,-19802
41.412,-19802
41.416,-19802
41.420,-19802
41.424,-19802
41.428,-19816
41.432,-19816
41.436,-19816
41.440,-19816
41.444,-19816
41.448,-19816
41.452,-19816
41.456,-19816
41.460,-19816
41.464,-19854
41.468,-19854
41.472,-19854
41.476,-19854
41.480,-19854
41.484,-19854
41.488,-19854
41.492,-19854
41.496,-19854
41.500,-19854
41.504,-19826
41.508,-19826
41.512,-19826
41.516,-19826
41.520,-19826
41.524,-19826
41.528,-19826
41.532,-19826
41.536,-19826
41.540,-19856
41.544,-19856
41.548,-19856
41.552,-19856
41.556,-19856
41.560,-19856
41.564,-19856
41.568,-19856
41.572,-19856
41.576,-19856
41.580,-19854
41.584,-19854
41.588,-19854
41.592,-19854
41.596,-19854
41.600,-19854
41.604,-19854
41.608,-19854
41.612,-19854
41.616,-19840
41.620,-19840
41.624,-19840
41.628,-19840
41.632,-19840
41.636,-19840
41.640,-19840
41.644,-19840
41.648,-19840
41.652,-19840
41.656,-19840
41.660,-19840
41.664,-19840
41.668,-19840
41.672,-19840
41.676,-19840
41.680,-19840
41.684,-19840
41.688,-19840
41.692,-19823
41.696,-19823
41.700,-19823
41.704,-19823
41.708,-19823
41.712,-19823
41.716,-19823
41.720,-19823
41.724,-19823
41.728,-19823
41.732,-19823
41.736,-19852
41.740,-19852
41.744,-19852
41.748,-19852
41.752,-19852
41.756,-19852
41.760,-19852
41.764,-19852
41.768,-19852
41.772,-19886
41.776,-19886
41.780,-19886
41.784,-19886
41.788,-19886
41.792,-19886
41.796,-19886
41.800,-19886
41.804,-19886
41.808,-19886
41.812,-19918
41.816,-19918
41.820,-19918
41.824,-19918
41.828,-19918
41.832,-19918
41.836,-19918
41.840,-19918
41.844,-19918
41.848,-19937
41.852,-19937
41.856,-19937
41.860,-19937
41.864,-19937
41.868,-19937
41.872,-19937
41.876,-19937
41.880,-19937
41.884,-19937
