Czas_Wzgledny(s),EKG_Surowe(mV),PPG_Surowe(ADC)
4.820,-1.948,3112
4.824,-2.188,3112
4.828,-2.263,3112
4.832,-2.143,3126
4.836,-1.833,3126
4.840,-1.393,3126
4.844,-0.873,3126
4.848,-0.333,3126
4.852,0.235,3126
4.856,0.775,3126
4.860,1.198,3126
4.864,1.460,3126
4.868,1.528,3126
4.872,1.405,3122
4.876,1.087,3122
4.880,0.050,3122
4.884,-0.422,3122
4.888,-0.993,3122
4.892,-1.535,3122
4.896,-1.968,3122
4.900,-2.190,3122
4.904,-2.263,3122
4.908,-2.130,3114
4.912,-1.815,3114
4.916,-1.373,3114
4.920,-0.850,3114
4.924,-0.323,3114
4.928,0.258,3114
4.932,0.775,3114
4.936,1.205,3114
4.940,1.458,3114
4.944,1.512,3114
4.948,1.390,3130
4.952,1.065,3130
4.956,0.630,3130
4.960,-0.525,3130
4.964,-1.005,3130
4.968,-1.548,3130
4.972,-1.975,3130
4.976,-2.212,3130
4.980,-2.283,3130
4.984,-2.145,3128
4.988,-1.830,3128
4.992,-1.387,3128
4.996,-0.865,3128
5.000,-0.328,3128
5.004,0.253,3128
5.008,0.797,3128
5.012,1.230,3128
5.016,1.488,3128
5.020,1.555,3128
5.024,1.425,3125
5.028,1.107,3125
5.032,0.665,3125
5.036,0.138,3125
5.040,-1.077,3125
5.044,-1.540,3125
5.048,-1.975,3125
5.052,-2.220,3125
5.056,-2.292,3125
5.060,-2.172,3135
5.064,-1.870,3135
5.068,-1.440,3135
5.072,-0.902,3135
5.076,-0.362,3135
5.080,0.220,3135
5.084,0.767,3135
5.088,1.208,3135
5.092,1.468,3135
5.096,1.548,3135
5.100,1.423,3128
5.104,1.097,3128
5.108,0.677,3128
5.112,0.150,3128
5.116,-0.407,3128
5.120,-1.620,3128
5.124,-2.248,3128
5.128,-2.288,3128
5.132,-2.163,3124
5.136,-1.853,3124
5.140,-1.403,3124
5.144,-0.868,3124
5.148,-0.307,3124
5.152,0.258,3124
5.156,0.792,3124
5.160,1.327,3124
5.164,1.540,3124
5.168,1.415,3133
5.172,1.077,3133
5.176,0.652,3133
5.180,0.128,3133
5.184,-0.420,3133
5.188,-1.002,3133
5.192,-1.548,3133
5.196,-1.982,3133
5.200,-2.295,3133
5.204,-2.152,3130
5.208,-1.853,3130
5.212,-1.407,3130
5.216,-0.873,3130
5.220,-0.328,3130
5.224,0.260,3130
5.228,0.818,3130
5.232,1.248,3130
5.236,1.498,3130
5.240,1.567,3130
5.244,1.433,3120
5.248,1.100,3120
5.252,0.652,3120
5.256,0.110,3120
5.260,-0.453,3120
5.264,-1.028,3120
5.268,-1.580,3120
5.272,-2.007,3120
5.276,-2.252,3120
5.280,-2.130,3133
5.284,-1.375,3133
5.288,-0.863,3133
5.292,-0.328,3133
5.296,0.263,3133
5.300,0.815,3133
5.304,1.250,3133
5.308,1.502,3133
5.312,1.580,3133
5.316,1.438,3112
5.320,1.113,3112
5.324,0.667,3112
5.328,0.138,3112
5.332,-0.422,3112
5.336,-1.012,3112
5.340,-1.573,3112
5.344,-2.010,3112
5.348,-2.257,3112
5.352,-2.308,3112
5.356,-2.183,3127
5.360,-1.337,3127
5.364,-0.887,3127
5.368,-0.335,3127
5.372,0.237,3127
5.376,0.787,3127
5.380,1.222,3127
5.384,1.488,3127
5.388,1.552,3127
5.392,1.420,3126
5.396,1.077,3126
5.400,0.637,3126
5.404,0.115,3126
5.408,-0.440,3126
5.412,-1.022,3126
5.416,-1.577,3126
5.420,-2.018,3126
5.424,-2.252,3126
5.428,-2.308,3126
5.432,-2.172,3075
5.436,-1.873,3075
5.440,-0.802,3075
5.444,-0.338,3075
5.448,0.235,3075
5.452,0.785,3075
5.456,1.222,3075
5.460,1.488,3075
5.464,1.555,3075
5.468,1.417,3130
5.472,1.077,3130
5.476,0.632,3130
5.480,0.037,3130
5.484,-0.468,3130
5.488,-1.028,3130
5.492,-1.585,3130
5.496,-2.018,3130
5.500,-2.265,3130
5.504,-2.268,3130
5.508,-1.873,3118
5.512,-1.413,3118
5.516,-0.892,3118
5.520,0.340,3118
5.524,0.785,3118
5.528,1.222,3118
5.532,1.472,3118
5.536,1.540,3118
5.540,1.383,3124
5.544,1.073,3124
5.548,0.627,3124
5.552,0.107,3124
5.556,-0.448,3124
5.560,-1.020,3124
5.564,-1.567,3124
5.568,-1.988,3124
5.572,-2.225,3124
5.576,-2.283,3124
5.580,-2.163,3124
5.584,-1.847,3127
5.588,-1.380,3127
5.592,-0.833,3127
5.596,-0.325,3127
5.600,0.873,3127
5.604,1.238,3127
5.608,1.472,3127
5.612,1.548,3127
5.616,1.415,3127
5.620,1.090,3131
5.624,0.618,3131
5.628,0.102,3131
5.632,-0.460,3131
5.636,-1.052,3131
5.640,-1.607,3131
5.644,-2.025,3131
5.648,-2.263,3131
5.652,-2.303,3131
5.656,-2.167,3131
5.660,-1.847,3155
5.664,-1.380,3155
5.668,-0.845,3155
5.672,-0.297,3155
5.676,0.265,3155
5.680,1.295,3155
5.684,1.472,3155
5.688,1.538,3155
5.692,1.397,3155
5.696,1.075,3101
5.700,0.613,3101
5.704,0.092,3101
5.708,-0.463,3101
5.712,-1.052,3101
5.716,-1.607,3101
5.720,-2.022,3101
5.724,-2.263,3101
5.728,-2.317,3101
5.732,-2.188,3101
5.736,-1.887,3104
5.740,-1.420,3104
5.744,-0.892,3104
5.748,-0.347,3104
5.752,0.233,3104
5.756,0.777,3104
5.760,1.478,3104
5.764,1.528,3104
5.768,1.393,3104
5.772,1.073,3109
5.776,0.618,3109
5.780,0.105,3109
5.784,-0.432,3109
5.788,-1.012,3109
5.792,-1.552,3109
5.796,-1.978,3109
5.800,-2.210,3109
5.804,-2.268,3109
5.808,-2.138,3109
5.812,-1.833,3103
5.816,-1.380,3103
5.820,-0.850,3103
5.824,-0.297,3103
5.828,0.287,3103
5.832,0.835,3103
5.836,1.260,3103
5.840,1.558,3103
5.844,1.427,3103
5.848,1.103,3123
5.852,0.627,3123
5.856,0.058,3123
5.860,-0.448,3123
5.864,-1.032,3123
5.868,-1.617,3123
5.872,-2.018,3123
5.876,-2.260,3123
5.880,-2.312,3123
5.884,-2.132,3123
5.888,-1.847,3119
5.892,-1.377,3119
5.896,-0.207,3119
5.900,0.585,3119
5.904,1.275,3119
5.908,1.500,3119
5.912,1.558,3119
5.916,1.420,3119
5.920,0.557,3120
5.924,-0.453,3120
5.928,-1.032,3120
5.932,-1.580,3120
5.936,-2.007,3120
5.940,-2.252,3120
5.944,-2.297,3120
5.948,-2.163,3120
5.952,-1.850,3136
5.956,-1.383,3136
5.960,-0.855,3136
5.964,-0.307,3136
5.968,0.265,3136
5.972,0.818,3136
5.976,1.248,3136
5.980,1.498,3136
5.984,1.552,3136
5.988,1.423,3136
5.992,1.103,3132
5.996,0.637,3132
6.000,-0.532,3132
6.004,-1.008,3132
6.008,-1.552,3132
6.012,-1.980,3132
6.016,-2.220,3132
6.020,-2.288,3132
6.024,-2.138,3132
6.028,-1.843,3133
6.032,-1.373,3133
6.036,-0.833,3133
6.040,-0.282,3133
6.044,0.302,3133
6.048,0.855,3133
6.052,1.298,3133
6.056,1.528,3133
6.060,1.580,3133
6.064,1.430,3133
6.068,1.097,3119
6.072,0.623,3119
6.076,0.100,3119
6.080,-1.147,3119
6.084,-1.617,3119
6.088,-2.045,3119
6.092,-2.283,3119
6.096,-2.337,3119
6.100,-2.203,3119
6.104,-1.875,3133
6.108,-1.415,3133
6.112,-0.882,3133
6.116,-0.333,3133
6.120,0.247,3133
6.124,0.792,3133
6.128,1.228,3133
6.132,1.478,3133
6.136,1.548,3133
6.140,1.417,3133
6.144,1.093,3159
6.148,0.627,3159
6.152,0.117,3159
6.156,-0.432,3159
6.160,-1.653,3159
6.164,-1.992,3159
6.168,-2.245,3159
6.172,-2.297,3159
6.176,-2.163,3159
6.180,-1.853,3124
6.184,-1.380,3124
6.188,-0.858,3124
6.192,-0.302,3124
6.196,0.275,3124
6.200,0.828,3124
6.204,1.250,3124
6.208,1.492,3124
6.212,1.538,3124
6.216,1.390,3124
6.220,1.062,3115
6.224,0.583,3115
6.228,0.062,3115
6.232,-0.497,3115
6.236,-1.070,3115
6.240,-2.090,3115
6.244,-2.265,3115
6.248,-2.300,3115
6.252,-2.163,3115
6.256,-1.833,3130
6.260,-1.370,3130
6.264,-0.848,3130
6.268,-0.292,3130
6.272,0.275,3130
6.276,0.828,3130
6.280,1.250,3130
6.284,1.500,3130
6.288,1.552,3130
6.292,1.417,3130
6.296,1.093,3141
6.300,0.618,3141
6.304,0.098,3141
6.308,-0.453,3141
6.312,-1.032,3141
6.316,-1.580,3141
6.320,-2.248,3141
6.324,-2.270,3141
6.328,-2.127,3141
6.332,-1.808,3128
6.336,-1.343,3128
6.340,-0.812,3128
6.344,-0.260,3128
6.348,0.307,3128
6.352,0.855,3128
6.356,1.262,3128
6.360,1.505,3128
6.364,1.548,3128
6.368,1.397,3128
6.372,1.065,3112
6.376,0.580,3112
6.380,0.058,3112
6.384,-0.512,3112
6.388,-1.085,3112
6.392,-1.623,3112
6.396,-2.025,3112
6.400,-2.288,3112
6.404,-2.147,3112
6.408,-1.830,3131
6.412,-1.367,3131
6.416,-0.843,3131
6.420,-0.285,3131
6.424,0.292,3131
6.428,0.838,3131
6.432,1.260,3131
6.436,1.508,3131
6.440,1.558,3131
6.444,1.420,3131
6.448,1.097,3125
6.452,0.623,3125
6.456,0.107,3125
6.460,-0.448,3125
6.464,-1.018,3125
6.468,-1.570,3125
6.472,-1.988,3125
6.476,-2.223,3125
6.480,-2.100,3125
6.484,-1.820,3129
6.488,-1.353,3129
6.492,-0.828,3129
6.496,-0.287,3129
6.500,0.285,3129
6.504,0.825,3129
6.508,1.248,3129
6.512,1.492,3129
6.516,1.550,3129
6.520,1.417,3129
6.524,1.093,3098
6.528,0.623,3098
6.532,0.105,3098
6.536,-0.450,3098
6.540,-1.032,3098
6.544,-1.577,3098
6.548,-1.992,3098
6.552,-2.217,3098
6.556,-2.270,3098
6.560,-1.742,3112
6.564,-0.812,3112
6.568,-0.270,3112
6.572,0.302,3112
6.576,0.848,3112
6.580,1.268,3112
6.584,1.515,3112
6.588,1.560,3112
6.592,1.413,3112
6.596,1.093,3112
6.600,0.620,3129
6.604,0.092,3129
6.608,-0.468,3129
6.612,-1.045,3129
6.616,-1.603,3129
6.620,-2.020,3129
6.624,-2.252,3129
6.628,-2.297,3129
6.632,-2.147,3129
6.636,-1.817,3129
6.640,-0.770,3104
6.644,0.318,3104
6.648,0.838,3104
6.652,1.265,3104
6.656,1.508,3104
6.660,1.552,3104
6.664,1.420,3104
6.668,1.087,3104
6.672,0.613,3118
6.676,0.070,3118
6.680,-0.492,3118
6.684,-1.065,3118
6.688,-1.613,3118
6.692,-2.020,3118
6.696,-2.257,3118
6.700,-2.303,3118
6.704,-2.152,3118
6.708,-1.840,3118
6.712,-1.380,3101
6.716,-0.828,3101
6.720,0.393,3101
6.724,0.873,3101
6.728,1.268,3101
6.732,1.508,3101
6.736,1.552,3101
6.740,1.397,3101
6.744,1.055,3101
6.748,0.588,3090
6.752,0.028,3090
6.756,-0.525,3090
6.760,-1.100,3090
6.764,-1.650,3090
6.768,-2.062,3090
6.772,-2.292,3090
6.776,-2.342,3090
6.780,-2.197,3090
6.784,-1.873,3090
6.788,-1.405,3111
6.792,-0.850,3111
6.796,-0.292,3111
6.800,0.910,3111
6.804,1.238,3111
6.808,1.498,3111
6.812,1.538,3111
6.816,1.387,3111
6.820,1.052,3111
6.824,0.585,3117
6.828,0.050,3117
6.832,-0.507,3117
6.836,-1.087,3117
6.840,-1.627,3117
6.844,-2.042,3117
6.848,-2.265,3117
6.852,-2.308,3117
6.856,-2.163,3117
6.860,-1.840,3117
6.864,-1.373,3109
6.868,-0.823,3109
6.872,-0.268,3109
6.876,0.305,3109
6.880,1.327,3109
6.884,1.508,3109
6.888,1.545,3109
6.892,1.397,3109
6.896,1.048,3109
6.900,0.610,3113
6.904,0.070,3113
6.908,-0.492,3113
6.912,-1.062,3113
6.916,-1.613,3113
6.920,-2.027,3113
6.924,-2.263,3113
6.928,-2.308,3113
6.932,-2.167,3113
6.936,-1.845,3113
6.940,-1.370,3107
6.944,-0.823,3107
6.948,-0.268,3107
6.952,0.297,3107
6.956,0.848,3107
6.960,1.502,3107
6.964,1.542,3107
6.968,1.397,3107
6.972,1.070,3107
6.976,0.610,3124
6.980,0.072,3124
6.984,-0.463,3124
6.988,-1.048,3124
6.992,-1.580,3124
6.996,-2.007,3124
7.000,-2.248,3124
7.004,-2.300,3124
7.008,-2.163,3124
7.012,-1.847,3124
7.016,-1.380,3128
7.020,-0.820,3128
7.024,-0.302,3128
7.028,0.263,3128
7.032,0.795,3128
7.036,1.220,3128
7.040,1.498,3128
7.044,1.337,3128
7.048,1.040,3128
7.052,0.578,3143
7.056,0.037,3143
7.060,-0.502,3143
7.064,-1.083,3143
7.068,-1.623,3143
7.072,-2.025,3143
7.076,-2.255,3143
7.080,-2.297,3143
7.084,-2.143,3143
7.088,-1.823,3143
7.092,-1.350,3135
7.096,-0.812,3135
7.100,-0.268,3135
7.104,0.300,3135
7.108,0.848,3135
7.112,1.252,3135
7.116,1.488,3135
7.120,1.343,3135
7.124,1.058,3135
7.128,0.588,3137
7.132,0.052,3137
7.136,-0.500,3137
7.140,-1.067,3137
7.144,-1.613,3137
7.148,-2.018,3137
7.152,-2.248,3137
7.156,-2.292,3137
7.160,-2.143,3137
7.164,-1.823,3137
7.168,-1.363,3138
7.172,-0.812,3138
7.176,-0.268,3138
7.180,0.302,3138
7.184,0.850,3138
7.188,1.265,3138
7.192,1.510,3138
7.196,1.558,3138
7.200,1.008,3138
7.204,0.598,3138
7.208,0.062,3138
7.212,-0.502,3138
7.216,-1.070,3138
7.220,-1.615,3138
7.224,-2.027,3138
7.228,-2.250,3138
7.232,-2.295,3138
7.236,-2.140,3138
7.240,-1.820,3138
7.244,-1.353,3113
7.248,-0.823,3113
7.252,-0.273,3113
7.256,0.292,3113
7.260,0.833,3113
7.264,1.238,3113
7.268,1.488,3113
7.272,1.542,3113
7.276,1.393,3113
7.280,0.527,3123
7.284,-0.512,3123
7.288,-1.058,3123
7.292,-1.583,3123
7.296,-2.002,3123
7.300,-2.217,3123
7.304,-2.283,3123
7.308,-2.143,3123
7.312,-1.812,3123
7.316,-1.343,3102
7.320,-0.810,3102
7.324,-0.263,3102
7.328,0.310,3102
7.332,0.855,3102
7.336,1.262,3102
7.340,1.492,3102
7.344,1.542,3102
7.348,1.380,3102
7.352,1.052,3102
7.356,0.580,3134
7.360,-0.603,3134
7.364,-1.067,3134
7.368,-1.613,3134
7.372,-2.022,3134
7.376,-2.252,3134
7.380,-2.297,3134
7.384,-2.147,3134
7.388,-1.823,3134
7.392,-1.353,3124
7.396,-0.818,3124
7.400,-0.273,3124
7.404,0.352,3124
7.408,0.860,3124
7.412,1.235,3124
7.416,1.482,3124
7.420,1.528,3124
7.424,1.373,3124
7.428,1.020,3124
7.432,0.583,3126
7.436,0.068,3126
7.440,-1.133,3126
7.444,-1.570,3126
7.448,-1.978,3126
7.452,-2.188,3126
7.456,-2.243,3126
7.460,-2.098,3126
7.464,-1.772,3126
7.468,-1.300,3128
7.472,-0.767,3128
7.476,-0.242,3128
7.480,0.318,3128
7.484,0.858,3128
7.488,1.258,3128
7.492,1.490,3128
7.496,1.540,3128
7.500,1.387,3128
7.504,1.058,3128
7.508,0.590,3135
7.512,0.062,3135
7.516,-0.492,3135
7.520,-1.663,3135
7.524,-2.013,3135
7.528,-2.223,3135
7.532,-2.270,3135
7.536,-2.127,3135
7.540,-1.810,3135
7.544,-1.337,3113
7.548,-0.807,3113
7.552,-0.263,3113
7.556,0.297,3113
7.560,0.838,3113
7.564,1.248,3113
7.568,1.475,3113
7.572,1.518,3113
7.576,1.367,3113
7.580,1.048,3113
7.584,0.580,3113
7.588,0.062,3126
7.592,-0.502,3126
7.596,-1.067,3126
7.600,-2.087,3126
7.604,-2.245,3126
7.608,-2.290,3126
7.612,-2.120,3126
7.616,-1.805,3126
7.620,-1.347,3126
7.624,-0.820,3131
7.628,-0.268,3131
7.632,0.287,3131
7.636,0.818,3131
7.640,1.228,3131
7.644,1.460,3131
7.648,1.512,3131
7.652,1.383,3131
7.656,1.067,3131
7.660,0.610,3131
7.664,0.100,3124
7.668,-0.458,3124
7.672,-1.022,3124
7.676,-1.550,3124
7.680,-2.210,3124
7.684,-2.250,3124
7.688,-2.107,3124
7.692,-1.790,3124
7.696,-1.347,3124
7.700,-0.823,3113
7.704,-0.268,3113
7.708,0.292,3113
7.712,0.828,3113
7.716,1.235,3113
7.720,1.485,3113
7.724,1.532,3113
7.728,1.383,3113
7.732,1.052,3113
7.736,0.580,3113
7.740,0.058,3112
7.744,-0.520,3112
7.748,-1.077,3112
7.752,-1.617,3112
7.756,-2.027,3112
7.760,-2.283,3112
7.764,-2.147,3112
7.768,-1.823,3112
7.772,-1.367,3112
7.776,-0.833,3105
7.780,-0.275,3105
7.784,0.290,3105
7.788,0.825,3105
7.792,1.232,3105
7.796,1.472,3105
7.800,1.515,3105
7.804,1.370,3105
7.808,1.038,3105
7.812,0.578,3105
7.816,0.062,3105
7.820,-0.522,3105
7.824,-1.055,3105
7.828,-1.583,3105
7.832,-1.985,3105
7.836,-2.195,3105
7.840,-2.053,3105
7.844,-1.782,3105
7.848,-1.330,3105
7.852,-0.807,3095
7.856,-0.260,3095
7.860,0.297,3095
7.864,0.833,3095
7.868,1.235,3095
7.872,1.472,3095
7.876,1.528,3095
7.880,1.383,3095
7.884,1.062,3095
7.888,0.600,3095
7.892,0.087,3113
7.896,-0.482,3113
7.900,-1.028,3113
7.904,-1.555,3113
7.908,-1.965,3113
7.912,-2.183,3113
7.916,-2.243,3113
7.920,-1.712,3113
7.924,-1.333,3113
7.928,-0.812,3111
7.932,-0.268,3111
7.936,0.278,3111
7.940,0.815,3111
7.944,1.222,3111
7.948,1.458,3111
7.952,1.500,3111
7.956,1.357,3111
7.960,0.938,3111
7.964,0.573,3111
7.968,0.058,3104
7.972,-0.502,3104
7.976,-1.062,3104
7.980,-1.603,3104
7.984,-2.002,3104
7.988,-2.215,3104
7.992,-2.268,3104
7.996,-2.127,3104
8.000,-1.258,3104
8.004,-0.823,3107
8.008,-0.273,3107
8.012,0.278,3107
8.016,0.812,3107
8.020,1.218,3107
8.024,1.455,3107
8.028,1.500,3107
8.032,1.350,3107
8.036,1.030,3107
8.040,0.580,3107
8.044,0.060,3073
8.048,-0.500,3073
8.052,-1.045,3073
8.056,-1.573,3073
8.060,-1.980,3073
8.064,-2.190,3073
8.068,-2.248,3073
8.072,-2.092,3073
8.076,-1.772,3073
8.080,-0.713,3136
8.084,0.333,3136
8.088,0.823,3136
8.092,1.222,3136
8.096,1.465,3136
8.100,1.508,3136
8.104,1.360,3136
8.108,1.028,3136
8.112,0.580,3136
8.116,0.055,3110
8.120,-0.507,3110
8.124,-1.067,3110
8.128,-1.610,3110
8.132,-2.007,3110
8.136,-2.223,3110
8.140,-2.272,3110
8.144,-2.127,3110
8.148,-1.808,3110
8.152,-1.347,3110
8.156,-0.828,3135
8.160,0.365,3135
8.164,0.890,3135
8.168,1.225,3135
8.172,1.448,3135
8.176,1.500,3135
8.180,1.343,3135
8.184,1.020,3135
8.188,0.568,3135
8.192,0.058,3127
8.196,-0.522,3127
8.200,-1.067,3127
8.204,-1.585,3127
8.208,-1.992,3127
8.212,-2.192,3127
8.216,-2.243,3127
8.220,-2.087,3127
8.224,-1.770,3127
8.228,-1.312,3127
8.232,-0.777,3133
8.236,-0.230,3133
8.240,0.938,3133
8.244,1.272,3133
8.248,1.500,3133
8.252,1.552,3133
8.256,1.407,3133
8.260,1.075,3133
8.264,0.598,3133
8.268,0.068,3141
8.272,-0.507,3141
8.276,-1.073,3141
8.280,-1.627,3141
8.284,-2.027,3141
8.288,-2.250,3141
8.292,-2.285,3141
8.296,-2.127,3141
8.300,-1.805,3141
8.304,-1.335,3141
8.308,-0.782,3134
8.312,-0.228,3134
8.316,0.340,3134
8.320,1.353,3134
8.324,1.532,3134
8.328,1.573,3134
8.332,1.410,3134
8.336,1.065,3134
8.340,0.588,3134
8.344,0.052,3109
8.348,-0.537,3109
8.352,-1.107,3109
8.356,-1.653,3109
8.360,-2.053,3109
8.364,-2.265,3109
8.368,-2.295,3109
8.372,-2.127,3109
8.376,-1.788,3109
8.380,-1.323,3109
8.384,-0.777,3133
8.388,-0.217,3133
8.392,0.352,3133
8.396,0.890,3133
8.400,1.538,3133
8.404,1.552,3133
8.408,1.393,3133
8.412,1.058,3133
8.416,0.580,3133
8.420,0.052,3126
8.424,-0.542,3126
8.428,-1.105,3126
8.432,-1.653,3126
8.436,-2.058,3126
8.440,-2.270,3126
8.444,-2.303,3126
8.448,-2.140,3126
8.452,-1.808,3126
8.456,-1.327,3126
8.460,-0.780,3127
8.464,-0.220,3127
8.468,0.338,3127
8.472,0.877,3127
8.476,1.298,3127
8.480,1.542,3127
8.484,1.390,3127
8.488,1.052,3127
8.492,0.575,3127
8.496,0.043,3133
8.500,-0.547,3133
8.504,-1.127,3133
8.508,-1.673,3133
8.512,-2.087,3133
8.516,-2.297,3133
8.520,-2.333,3133
8.524,-2.172,3133
8.528,-1.843,3133
8.532,-1.345,3133
8.536,-0.802,3095
8.540,-0.223,3095
8.544,0.352,3095
8.548,0.897,3095
8.552,1.312,3095
8.556,1.530,3095
8.560,1.347,3095
8.564,1.048,3095
8.568,0.565,3095
8.572,-0.010,3113
8.576,-0.573,3113
8.580,-1.133,3113
8.584,-1.675,3113
8.588,-2.087,3113
8.592,-2.295,3113
8.596,-2.317,3113
8.600,-2.147,3113
8.604,-1.812,3113
8.608,-1.333,3113
8.612,-0.782,3077
8.616,-0.228,3077
8.620,0.347,3077
8.624,0.877,3077
8.628,1.292,3077
8.632,1.502,3077
8.636,1.542,3077
8.640,0.955,3077
8.644,0.542,3077
8.648,0.028,3077
8.652,-0.562,3129
8.656,-1.147,3129
8.660,-1.692,3129
8.664,-2.092,3129
8.668,-2.308,3129
8.672,-2.342,3129
8.676,-2.180,3129
8.680,-1.847,3129
8.684,-1.363,3129
8.688,-0.823,3129
8.692,-0.263,3127
8.696,0.338,3127
8.700,0.865,3127
8.704,1.262,3127
8.708,1.498,3127
8.712,1.528,3127
8.716,1.353,3127
8.720,0.427,3127
8.724,-0.028,3127
8.728,-0.588,3122
8.732,-1.173,3122
8.736,-1.692,3122
8.740,-2.083,3122
8.744,-2.283,3122
8.748,-2.290,3122
8.752,-2.123,3122
8.756,-1.778,3122
8.760,-1.292,3122
8.764,-0.750,3122
8.768,-0.203,3137
8.772,0.378,3137
8.776,0.902,3137
8.780,1.308,3137
8.784,1.508,3137
8.788,1.538,3137
8.792,1.367,3137
8.796,1.018,3137
8.800,-0.087,3117
8.804,-1.143,3117
8.808,-1.688,3117
8.812,-2.092,3117
8.816,-2.297,3117
8.820,-2.333,3117
8.824,-2.163,3117
8.828,-1.817,3117
8.832,-1.333,3117
8.836,-0.777,3117
8.840,-0.225,3126
8.844,0.372,3126
8.848,0.900,3126
8.852,1.312,3126
8.856,1.530,3126
8.860,1.558,3126
8.864,1.397,3126
8.868,1.052,3126
8.872,0.573,3126
8.876,0.043,3126
8.880,-1.208,3111
8.884,-2.067,3111
8.888,-2.288,3111
8.892,-2.312,3111
8.896,-2.147,3111
8.900,-1.810,3111
8.904,-1.327,3111
8.908,-0.770,3111
8.912,-0.207,3123
8.916,0.388,3123
8.920,0.917,3123
8.924,1.333,3123
8.928,1.545,3123
8.932,1.575,3123
8.936,1.397,3123
8.940,1.048,3123
8.944,0.570,3123
8.948,0.022,3123
8.952,-0.550,3107
8.956,-1.180,3107
8.960,-2.138,3107
8.964,-2.322,3107
8.968,-2.348,3107
8.972,-2.188,3107
8.976,-1.830,3107
8.980,-1.363,3107
8.984,-0.812,3107
8.988,-0.240,3107
8.992,0.372,3107
8.996,0.897,3107
9.000,1.323,3107
9.004,1.540,3107
9.008,1.577,3107
9.012,1.417,3107
9.016,1.062,3107
9.020,0.580,3107
9.024,0.048,3107
9.028,-0.537,3107
9.032,-1.137,3107
9.036,-1.673,3107
9.040,-2.333,3107
9.044,-2.348,3107
9.048,-2.183,3107
9.052,-1.850,3107
9.056,-1.365,3107
9.060,-0.807,3107
9.064,-0.230,3130
9.068,0.378,3130
9.072,0.912,3130
9.076,1.350,3130
9.080,1.573,3130
9.084,1.623,3130
9.088,1.452,3130
9.092,1.090,3130
9.096,0.608,3130
9.100,0.052,3130
9.104,-0.532,3128
9.108,-1.140,3128
9.112,-1.690,3128
9.116,-2.103,3128
9.120,-2.333,3128
9.124,-2.178,3128
9.128,-1.827,3128
9.132,-1.337,3128
9.136,-0.770,3128
9.140,-0.207,3148
9.144,0.400,3148
9.148,0.940,3148
9.152,1.375,3148
9.156,1.595,3148
9.160,1.635,3148
9.164,1.462,3148
9.168,1.097,3148
9.172,0.598,3148
9.176,0.043,3148
9.180,-0.552,3134
9.184,-1.163,3134
9.188,-1.700,3134
9.192,-2.120,3134
9.196,-2.333,3134
9.200,-2.143,3134
9.204,-1.833,3134
9.208,-1.308,3134
9.212,-0.745,3134
9.216,-0.147,3126
9.220,0.422,3126
9.224,0.958,3126
9.228,1.383,3126
9.232,1.597,3126
9.236,1.627,3126
9.240,1.435,3126
9.244,1.070,3126
9.248,0.578,3126
9.252,0.022,3126
9.256,-0.573,3126
9.260,-1.173,3126
9.264,-1.722,3126
9.268,-2.127,3126
9.272,-2.340,3126
9.276,-2.365,3126
9.280,-1.768,3126
9.284,-1.337,3126
9.288,-0.772,3126
9.292,-0.205,3144
9.296,0.398,3144
9.300,0.938,3144
9.304,1.355,3144
9.308,1.577,3144
9.312,1.597,3144
9.316,1.425,3144
9.320,1.067,3144
9.324,0.583,3144
9.328,0.037,3144
9.332,-0.550,3122
9.336,-1.153,3122
9.340,-1.690,3122
9.344,-2.130,3122
9.348,-2.312,3122
9.352,-2.337,3122
9.356,-2.163,3122
9.360,-1.222,3122
9.364,-0.730,3122
9.368,-0.147,3112
9.372,0.415,3112
9.376,0.950,3112
9.380,1.357,3112
9.384,1.573,3112
9.388,1.593,3112
9.392,1.413,3112
9.396,1.048,3112
9.400,0.555,3112
9.404,0.018,3112
9.408,-0.573,3128
9.412,-1.180,3128
9.416,-1.715,3128
9.420,-2.125,3128
9.424,-2.333,3128
9.428,-2.350,3128
9.432,-2.180,3128
9.436,-1.827,3128
9.440,-0.688,3128
9.444,-0.203,3134
9.448,0.393,3134
9.452,0.927,3134
9.456,1.357,3134
9.460,1.575,3134
9.464,1.597,3134
9.468,1.427,3134
9.472,1.060,3134
9.476,0.575,3134
9.480,0.018,3134
9.484,-0.578,3141
9.488,-1.188,3141
9.492,-1.730,3141
9.496,-2.138,3141
9.500,-2.348,3141
9.504,-2.375,3141
9.508,-2.197,3141
9.512,-1.847,3141
9.516,-1.353,3141
9.520,-0.113,3123
9.524,0.932,3123
9.528,1.355,3123
9.532,1.570,3123
9.536,1.623,3123
9.540,1.425,3123
9.544,1.070,3123
9.548,0.583,3123
9.552,0.028,3123
9.556,-0.570,3126
9.560,-1.180,3126
9.564,-1.728,3126
9.568,-2.132,3126
9.572,-2.342,3126
9.576,-2.368,3126
9.580,-2.192,3126
9.584,-1.845,3126
9.588,-1.350,3126
9.592,-0.777,3126
9.596,-0.207,3119
9.600,1.018,3119
9.604,1.343,3119
9.608,1.573,3119
9.612,1.583,3119
9.616,1.413,3119
9.620,1.052,3119
9.624,0.552,3119
9.628,0.015,3119
9.632,-0.568,3121
9.636,-1.173,3121
9.640,-1.710,3121
9.644,-2.112,3121
9.648,-2.322,3121
